variant,detector,stem,mean_abs_bgr_delta,mean_abs_luma_delta,mean_abs_chroma_delta,psnr_vs_raw,grad_mean_ratio,luma_std_ratio,boundary_f1_tol,raw_boundary_f1_tol,delta_boundary_f1_tol,boundary_precision_tol,raw_boundary_precision_tol,delta_boundary_precision_tol,boundary_recall_tol,raw_boundary_recall_tol,delta_boundary_recall_tol,false_edge_ratio_tol,raw_false_edge_ratio_tol,delta_false_edge_ratio_tol,endpoints_per_1k_skel_px,raw_endpoints_per_1k_skel_px,delta_endpoints_per_1k_skel_px,pred_edge_density,raw_pred_edge_density,delta_pred_edge_density
P27_raw_detail_lowfreq_chroma,msfi_50k,chichaoyiwan.7,1.5015039443969727,1.1597949266433716,0.2981494069099426,42.19848385154226,1.8641587151800183,1.0087220210708068,0.6711711711711712,0.689249189324021,-0.018078018152849817,1.0,0.9777777777777777,0.022222222222222254,0.5050847457627119,0.5322033898305085,-0.027118644067796627,0.0,0.022222222222222223,-0.022222222222222223,0.0,0.0,0.0,0.001806640625,0.002197265625,-0.0003906249999999999
P27_raw_detail_lowfreq_chroma,msfi_50k,donghaiyuanjia.12,1.3436588048934937,0.7427831888198853,0.6815136671066284,42.11173071823788,1.509500173831284,1.011472698329384,0.9336498516320475,0.9296423367956008,0.0040075148364466795,0.9884393063583815,0.979498861047836,0.008940445310545497,0.8846153846153846,0.8846153846153846,0.0,0.011560693641618497,0.02050113895216401,-0.008940445310545513,0.0,0.0,0.0,0.00337890625,0.004287109375,-0.0009082031249999997
P27_raw_detail_lowfreq_chroma,msfi_50k,donghaiyuanjia.13,1.1007617712020874,0.6679491996765137,0.5984863042831421,43.21535379618203,1.2717686470441867,0.9948152542320242,0.6473984012254081,0.6449935286966462,0.002404872528761981,0.9930394431554525,0.975517890772128,0.017521552383324424,0.48024316109422494,0.4817629179331307,-0.0015197568389057614,0.0069605568445475635,0.02448210922787194,-0.017521552383324375,0.0,0.0,0.0,0.004208984375,0.005185546875,-0.0009765625
P27_raw_detail_lowfreq_chroma,msfi_50k,donghaiyuanjia.14,1.3801888227462769,0.7674609422683716,0.7105078101158142,41.973645249172485,1.4372014909496222,1.0017411649159305,0.9128919860627177,0.9092274102731068,0.00366457578961088,1.0,0.9912472647702407,0.008752735229759279,0.8397435897435898,0.8397435897435898,0.0,0.0,0.0087527352297593,-0.0087527352297593,0.0,0.0,0.0,0.0037109375,0.004462890625,-0.0007519531250000005
P27_raw_detail_lowfreq_chroma,msfi_50k,donghaiyuanjia.15,1.2563704252243042,0.8198144435882568,0.5878027081489563,41.247570388959154,1.4467667827492814,0.9855654240069457,0.7360963026655202,0.7366831314876132,-0.000586828822093044,0.9485861182519281,0.9505376344086022,-0.0019515161566741046,0.6013824884792627,0.6013824884792627,0.0,0.05141388174807198,0.04946236559139785,0.0019515161566741324,7.547169811320755,7.604562737642586,-0.057392926321830906,0.003798828125,0.004541015625,-0.0007421875000000002
P27_raw_detail_lowfreq_chroma,msfi_50k,donghaiyuanjia.16,2.8623340129852295,1.279199242591858,1.0394189357757568,35.93805204512136,1.9445606650617044,0.985065435312022,0.99009900990099,0.9884346422807961,0.0016643676201938407,1.0,0.9966101694915255,0.003389830508474523,0.9803921568627451,0.9803921568627451,0.0,0.0,0.003389830508474576,-0.003389830508474576,5.2356020942408374,0.0,5.2356020942408374,0.00240234375,0.002880859375,-0.0004785156250000002
P27_raw_detail_lowfreq_chroma,msfi_50k,donghaiyuanjia.17,3.270374298095703,1.6026171445846558,1.1100683212280273,34.58715604417046,1.3224914717186638,0.9832568382282775,0.9877559865640914,0.9888064688585939,-0.0010504822945025527,0.9853917662682603,0.9810267857142857,0.004364980553974607,0.9901315789473685,0.9967105263157895,-0.006578947368421018,0.014608233731739707,0.018973214285714284,-0.004364980553974577,6.980802792321117,6.884681583476764,0.0961212088443526,0.007353515625,0.00875,-0.0013964843750000006
P27_raw_detail_lowfreq_chroma,msfi_50k,donghaiyuanjia.18,3.1022720336914062,1.3259081840515137,1.0347460508346558,35.592298828762104,1.807101491496109,0.9857229404360733,1.0,0.9964539007092198,0.0035460992907802025,1.0,0.9929328621908127,0.007067137809187329,1.0,1.0,0.0,0.0,0.007067137809187279,-0.007067137809187279,0.0,0.0,0.0,0.0023046875,0.002763671875,-0.0004589843750000002
P27_raw_detail_lowfreq_chroma,msfi_50k,donghaiyuanjia.19,1.7440723180770874,1.2773633003234863,0.6517480611801147,40.65939506777834,1.2700387951730607,1.0132558516840877,0.9817973535779122,0.9874608150470219,-0.005663461469109676,0.9739776951672863,0.9752321981424149,-0.0012545029751286352,0.9897435897435898,1.0,-0.01025641025641022,0.026022304832713755,0.02476780185758514,0.0012545029751286144,0.0,0.0,0.0,0.002626953125,0.003154296875,-0.00052734375
P27_raw_detail_lowfreq_chroma,msfi_50k,donghaiyuanjia.20,2.2158267498016357,1.2099609375,1.0762841701507568,38.80781715472858,1.1825872223247245,0.9996308955669636,0.9776518527951102,0.9777365491651205,-8.46963700102954e-05,0.9764705882352941,0.9714285714285714,0.005042016806722671,0.9788359788359788,0.9841269841269841,-0.005291005291005235,0.023529411764705882,0.02857142857142857,-0.0050420168067226885,0.0,0.0,0.0,0.002490234375,0.003076171875,-0.0005859375000000001
P27_raw_detail_lowfreq_chroma,msfi_50k,donghaiyuanjia.21,2.2094335556030273,1.19580078125,1.1087695360183716,38.61193200186038,1.1546724319682797,1.0005004610586252,1.0,0.9985096870342772,0.0014903129657227732,1.0,0.9970238095238095,0.0029761904761904656,1.0,1.0,0.0,0.0,0.002976190476190476,-0.002976190476190476,0.0,0.0,0.0,0.002666015625,0.00328125,-0.0006152343749999999
P27_raw_detail_lowfreq_chroma,msfi_50k,donghaiyuanjia.22,1.9768847227096558,1.2269238233566284,0.8394873142242432,39.55777502005407,1.1320101318219233,1.0027962354765727,1.0,0.9949748743718593,0.005025125628140725,1.0,0.99,0.010000000000000009,1.0,1.0,0.0,0.0,0.01,-0.01,0.0,0.0,0.0,0.002431640625,0.0029296875,-0.0004980468749999998
