method,stem,original_filename,result_filename,original_path,result_path,EME,EMEE,Entropy,Contrast,AvgGra,MS_SSIM,PSNR,UCIQE,UIQM
WWPF,hailianzao.10,hailianzao.10.jpg,hailianzao.10.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\hailianzao.10.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\WWPF\hailianzao.10.jpg,24.22995517,1.691813264,7.544052937,623.9306181,25.18207627,0.6126137972,15.22364285,8.185789834,50.08341383
ABC-Former,hailianzao.6,hailianzao.6.jpg,hailianzao.6.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\hailianzao.6.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\ABC-Former\hailianzao.6.jpg,4.920412461,0.5709246226,4.947037799,132.8148462,7.454701326,0.9980663657,41.6630629,3.458795739,13.19566783
CBF,hailianzao.6,hailianzao.6.jpg,hailianzao.6.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\hailianzao.6.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\CBF\hailianzao.6.jpg,14.42320293,1.101122789,6.997732962,416.1121082,17.43197632,0.7626534104,18.38541486,4.795228779,33.18883652
GDCP,hailianzao.6,hailianzao.6.jpg,hailianzao.6.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\hailianzao.6.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\GDCP\hailianzao.6.jpg,10.23982857,0.8713160365,6.362940502,279.7239273,13.24917707,0.8408774734,21.99402427,5.709994146,26.28153871
Histoformer,hailianzao.6,hailianzao.6.jpg,hailianzao.6.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\hailianzao.6.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\Histoformer\hailianzao.6.jpg,20.85361918,1.475268867,7.165762284,700.2435198,23.966062,0.6419466734,19.21551467,7.559319197,44.85868049
HLRP,hailianzao.6,hailianzao.6.jpg,hailianzao.6.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\hailianzao.6.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\HLRP\hailianzao.6.jpg,15.34262699,1.15490331,6.84113242,355.6487804,16.97167794,0.4992713928,16.7649421,4.762539839,34.62098299
HVDualformer,hailianzao.6,hailianzao.6.jpg,hailianzao.6.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\hailianzao.6.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\HVDualformer\hailianzao.6.jpg,5.032495975,0.5772889648,4.972197256,130.4977812,7.394903685,0.9712724686,35.96842017,2.925956532,13.58384464
Ours,hailianzao.6,hailianzao.6.jpg,hailianzao.6.png,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\hailianzao.6.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\Ours\hailianzao.6.png,19.26587097,1.39531245,5.679607244,1213.464547,22.38542701,0.8622084856,13.8594291,5.781205375,39.89862159
SGUIE-Net,hailianzao.6,hailianzao.6.jpg,hailianzao.6.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\hailianzao.6.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\SGUIE-Net\hailianzao.6.jpg,17.19593525,1.271123957,6.509721405,546.8881368,19.65671778,0.8013108373,21.89845026,5.853117367,37.99376483
WWPF,hailianzao.6,hailianzao.6.jpg,hailianzao.6.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\hailianzao.6.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\WWPF\hailianzao.6.jpg,43.83639883,2.835403526,7.405210282,1238.660404,33.12142766,0.5227478147,12.87011468,4.063423857,81.20410887
ABC-Former,hailianzao.7,hailianzao.7.jpg,hailianzao.7.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\hailianzao.7.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\ABC-Former\hailianzao.7.jpg,4.810888608,0.56521788,5.647409808,52.48382641,4.845922771,0.9994680285,54.40517135,3.54036274,12.18185153
CBF,hailianzao.7,hailianzao.7.jpg,hailianzao.7.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\hailianzao.7.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\CBF\hailianzao.7.jpg,9.578786048,0.8330823895,6.966821151,140.5085129,8.46576861,0.838342607,19.91304727,4.177957518,22.76765733
GDCP,hailianzao.7,hailianzao.7.jpg,hailianzao.7.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\hailianzao.7.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\GDCP\hailianzao.7.jpg,16.47922025,1.242563831,6.702770461,156.1542908,9.384317532,0.8966687322,15.59696233,5.311133663,36.01494194
Histoformer,hailianzao.7,hailianzao.7.jpg,hailianzao.7.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\hailianzao.7.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\Histoformer\hailianzao.7.jpg,13.18376073,1.039641699,7.304578853,267.5758033,13.20156954,0.8468970656,19.53276577,4.537632001,31.17497143
HLRP,hailianzao.7,hailianzao.7.jpg,hailianzao.7.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\hailianzao.7.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\HLRP\hailianzao.7.jpg,14.27458006,1.080951078,7.697633121,419.576827,16.50364808,0.5390371084,14.31397485,5.176893116,31.669553
HVDualformer,hailianzao.7,hailianzao.7.jpg,hailianzao.7.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\hailianzao.7.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\HVDualformer\hailianzao.7.jpg,5.244297728,0.5896279621,5.699362438,52.86655564,4.8791431,0.9885694981,36.134331,2.966007635,13.35781778
Ours,hailianzao.7,hailianzao.7.jpg,hailianzao.7.png,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\hailianzao.7.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\Ours\hailianzao.7.png,13.37068892,1.054633598,5.867010266,895.5567349,19.11567451,0.8986949921,19.48244947,7.28434881,29.64784124
SGUIE-Net,hailianzao.7,hailianzao.7.jpg,hailianzao.7.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\hailianzao.7.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\SGUIE-Net\hailianzao.7.jpg,16.01824162,1.22518433,6.687622058,254.4496669,12.8798132,0.8431559205,19.21441078,4.498977315,34.60423084
WWPF,hailianzao.7,hailianzao.7.jpg,hailianzao.7.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\hailianzao.7.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\WWPF\hailianzao.7.jpg,17.28990047,1.301146092,7.422931724,486.214469,17.04684107,0.7322950959,12.95609818,4.123373447,38.41537197
ABC-Former,hailianzao.8,hailianzao.8.jpg,hailianzao.8.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\hailianzao.8.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\ABC-Former\hailianzao.8.jpg,2.717411819,0.4487171697,5.427379012,63.11713362,5.809475545,0.9984640479,48.07325242,2.89641207,10.18381238
CBF,hailianzao.8,hailianzao.8.jpg,hailianzao.8.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\hailianzao.8.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\CBF\hailianzao.8.jpg,7.864663368,0.732029509,6.918143968,202.0330525,13.12873324,0.8003112078,15.88815163,4.178389949,22.59139335
GDCP,hailianzao.8,hailianzao.8.jpg,hailianzao.8.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\hailianzao.8.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\GDCP\hailianzao.8.jpg,4.28521581,0.5382571387,6.063906344,68.25643613,6.804686259,0.7857264876,16.81327908,4.523684113,13.30240528
Histoformer,hailianzao.8,hailianzao.8.jpg,hailianzao.8.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\hailianzao.8.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\Histoformer\hailianzao.8.jpg,16.89968223,1.24600335,7.482036687,457.3586403,19.57979287,0.589859724,14.81464383,6.89254201,39.531446
HLRP,hailianzao.8,hailianzao.8.jpg,hailianzao.8.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\hailianzao.8.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\HLRP\hailianzao.8.jpg,18.94563845,1.354977508,7.510665276,502.9894592,20.68827404,0.3425276279,8.940585819,6.298846412,40.99634834
HVDualformer,hailianzao.8,hailianzao.8.jpg,hailianzao.8.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\hailianzao.8.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\HVDualformer\hailianzao.8.jpg,3.429502422,0.4878696526,5.575831617,75.02509796,6.367591661,0.9793242216,22.88822602,2.281316682,11.69603577
Ours,hailianzao.8,hailianzao.8.jpg,hailianzao.8.png,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\hailianzao.8.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\Ours\hailianzao.8.png,26.64833624,1.79921922,6.980707836,1127.424407,28.48030928,0.6736543775,8.17819428,4.07627,53.81380789
SGUIE-Net,hailianzao.8,hailianzao.8.jpg,hailianzao.8.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\hailianzao.8.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\SGUIE-Net\hailianzao.8.jpg,4.925972726,0.5707325327,5.74778793,153.2966742,9.236307967,0.9609326124,24.69606779,3.40934751,16.30901503
WWPF,hailianzao.8,hailianzao.8.jpg,hailianzao.8.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\hailianzao.8.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\WWPF\hailianzao.8.jpg,13.22479954,1.038720061,7.243872926,582.0191712,20.86264411,0.5805633068,18.24396595,3.059942409,30.69220791
ABC-Former,haiyangkadun.10,haiyangkadun.10.jpg,haiyangkadun.10.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\haiyangkadun.10.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\ABC-Former\haiyangkadun.10.jpg,1.640318144,0.3900953479,3.189812655,22.45648511,2.285614619,0.9990250468,52.42238819,2.411835123,5.312123984
CBF,haiyangkadun.10,haiyangkadun.10.jpg,haiyangkadun.10.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\haiyangkadun.10.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\CBF\haiyangkadun.10.jpg,4.62442629,0.5551605697,6.5082112,68.69040458,5.675477047,0.8164286613,17.20607956,3.093473461,15.01135308
GDCP,haiyangkadun.10,haiyangkadun.10.jpg,haiyangkadun.10.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\haiyangkadun.10.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\GDCP\haiyangkadun.10.jpg,5.283844644,0.6038290218,4.842797701,89.24206995,5.800395552,0.9096627831,22.9715454,3.38926803,16.64465858
Histoformer,haiyangkadun.10,haiyangkadun.10.jpg,haiyangkadun.10.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\haiyangkadun.10.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\Histoformer\haiyangkadun.10.jpg,30.72774101,2.021434182,7.480543098,1214.652699,39.36366748,0.2146007121,13.0477038,5.903225374,60.91559864
HLRP,haiyangkadun.10,haiyangkadun.10.jpg,haiyangkadun.10.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\haiyangkadun.10.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\HLRP\haiyangkadun.10.jpg,15.48091961,1.159423584,6.769147763,208.7934561,16.13219738,0.3029058278,12.13115535,1.646998404,34.34222726
HVDualformer,haiyangkadun.10,haiyangkadun.10.jpg,haiyangkadun.10.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\haiyangkadun.10.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\HVDualformer\haiyangkadun.10.jpg,1.78113022,0.397862649,3.338331016,21.98862657,2.344936426,0.9926380515,32.00084188,1.189200361,5.915989735
Ours,haiyangkadun.10,haiyangkadun.10.jpg,haiyangkadun.10.png,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\haiyangkadun.10.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\Ours\haiyangkadun.10.png,6.659696206,0.677350671,4.908395139,337.1725803,10.59463666,0.897061646,22.98003318,4.265891827,19.12966828
SGUIE-Net,haiyangkadun.10,haiyangkadun.10.jpg,haiyangkadun.10.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\haiyangkadun.10.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\SGUIE-Net\haiyangkadun.10.jpg,2.580945821,0.4428426265,3.926942344,49.29620396,3.346982703,0.9745573997,21.25341343,2.98751266,8.321435194
WWPF,haiyangkadun.10,haiyangkadun.10.jpg,haiyangkadun.10.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\haiyangkadun.10.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\WWPF\haiyangkadun.10.jpg,9.690840093,0.8521499897,6.245782075,282.0452145,15.68362741,0.5527085662,13.99337622,2.559452914,24.24893756
ABC-Former,haiyangkadun.11,haiyangkadun.11.jpg,haiyangkadun.11.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\haiyangkadun.11.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\ABC-Former\haiyangkadun.11.jpg,1.691707922,0.3929395121,3.175408124,21.30456015,2.271850356,0.9984338284,45.53346999,2.511052504,5.455036441
CBF,haiyangkadun.11,haiyangkadun.11.jpg,haiyangkadun.11.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\haiyangkadun.11.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\CBF\haiyangkadun.11.jpg,5.011021319,0.5771660491,6.481842777,69.92157621,5.956944697,0.7998329401,17.28870915,3.3609997,15.92491087
GDCP,haiyangkadun.11,haiyangkadun.11.jpg,haiyangkadun.11.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\haiyangkadun.11.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\GDCP\haiyangkadun.11.jpg,5.474089225,0.6151444334,4.811427476,82.08216595,5.787593187,0.9043270946,22.68826061,3.507003557,17.09456722
Histoformer,haiyangkadun.11,haiyangkadun.11.jpg,haiyangkadun.11.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\haiyangkadun.11.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\Histoformer\haiyangkadun.11.jpg,31.09121459,2.042677844,7.466312728,1221.39061,39.61479235,0.2191449851,13.20609134,5.870553434,61.40353685
HLRP,haiyangkadun.11,haiyangkadun.11.jpg,haiyangkadun.11.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\haiyangkadun.11.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\HLRP\haiyangkadun.11.jpg,14.94010198,1.12912122,6.709053228,201.195435,16.04777932,0.311637044,12.09876681,1.721188694,33.35306302
HVDualformer,haiyangkadun.11,haiyangkadun.11.jpg,haiyangkadun.11.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\haiyangkadun.11.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\HVDualformer\haiyangkadun.11.jpg,1.832004307,0.400692116,3.301209769,21.39408797,2.346799641,0.9903033376,32.79519295,1.289125408,6.286024939
Ours,haiyangkadun.11,haiyangkadun.11.jpg,haiyangkadun.11.png,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\haiyangkadun.11.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\Ours\haiyangkadun.11.png,6.588596515,0.6743306305,4.720127168,326.0765478,9.887978434,0.9016757607,22.74808473,4.35183971,18.46407734
SGUIE-Net,haiyangkadun.11,haiyangkadun.11.jpg,haiyangkadun.11.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\haiyangkadun.11.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\SGUIE-Net\haiyangkadun.11.jpg,2.587978761,0.443126778,3.912686585,47.80902234,3.333033959,0.9725776315,21.23417834,3.018656381,8.453837121
WWPF,haiyangkadun.11,haiyangkadun.11.jpg,haiyangkadun.11.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\haiyangkadun.11.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\WWPF\haiyangkadun.11.jpg,10.57999304,0.9021871705,6.350468253,309.0652429,17.60231225,0.5102852583,14.70597078,2.585606935,25.74807852
ABC-Former,haiyangkadun.12,haiyangkadun.12.jpg,haiyangkadun.12.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\haiyangkadun.12.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\ABC-Former\haiyangkadun.12.jpg,1.407970925,0.3773500136,3.155472556,18.85907621,2.017090587,0.9990995526,49.23510591,2.140824523,4.932480619
CBF,haiyangkadun.12,haiyangkadun.12.jpg,haiyangkadun.12.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\haiyangkadun.12.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\CBF\haiyangkadun.12.jpg,4.730567292,0.5614917437,6.411466734,60.11469926,5.777895285,0.7946758866,17.23133247,2.937232035,15.21202773
GDCP,haiyangkadun.12,haiyangkadun.12.jpg,haiyangkadun.12.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\haiyangkadun.12.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\GDCP\haiyangkadun.12.jpg,4.668980244,0.5682531923,4.834749455,65.59944651,5.234587474,0.9160255194,25.32330978,3.121171666,15.17826411
Histoformer,haiyangkadun.12,haiyangkadun.12.jpg,haiyangkadun.12.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\haiyangkadun.12.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\Histoformer\haiyangkadun.12.jpg,27.91721671,1.86595963,7.466616965,955.9442398,34.46849739,0.2222101241,13.48854764,5.663133269,56.35872216
HLRP,haiyangkadun.12,haiyangkadun.12.jpg,haiyangkadun.12.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\haiyangkadun.12.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\HLRP\haiyangkadun.12.jpg,15.20914264,1.144451305,6.841705347,203.3211991,15.8214152,0.3144104481,11.8056239,1.935670122,33.74001902
HVDualformer,haiyangkadun.12,haiyangkadun.12.jpg,haiyangkadun.12.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\haiyangkadun.12.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\HVDualformer\haiyangkadun.12.jpg,1.543165191,0.3847961433,3.319508351,19.29057602,2.122774019,0.9908077717,34.36921127,1.22450506,5.476310962
Ours,haiyangkadun.12,haiyangkadun.12.jpg,haiyangkadun.12.png,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\haiyangkadun.12.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\Ours\haiyangkadun.12.png,6.474356728,0.6636232962,5.063055138,312.6090713,11.36529109,0.8469404578,21.3421471,4.048177025,18.94703746
SGUIE-Net,haiyangkadun.12,haiyangkadun.12.jpg,haiyangkadun.12.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\haiyangkadun.12.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\SGUIE-Net\haiyangkadun.12.jpg,2.292211859,0.4270520291,3.83608105,42.92895768,2.995164085,0.9756308198,21.25188031,2.761840163,7.68782355
WWPF,haiyangkadun.12,haiyangkadun.12.jpg,haiyangkadun.12.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\haiyangkadun.12.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\WWPF\haiyangkadun.12.jpg,8.146231862,0.7645985396,6.009602019,207.5827439,12.6926264,0.6291877031,13.94396053,2.494737669,21.64895032
ABC-Former,haiyangkadun.13,haiyangkadun.13.jpg,haiyangkadun.13.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\haiyangkadun.13.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\ABC-Former\haiyangkadun.13.jpg,0.511900959,0.328059404,3.924483027,5.953869514,1.076065041,0.9974022508,26.82219721,1.404889829,1.557192925
